Crime ID,Crime Type,Report Date,Report Month,Report Year,Occurred Date,Address,Street Number,Street Direction,Street Name,Street Type,Latitude,Longitude,City,Zip,Location 1,RowID
20173160380,Larceny,11/12/2017,Nov,2017,11/12/2017,2400 Block of E GARNET AVE,2400,E,GARNET,AVE,33.39208,-111.779523,MESA,85204,"(33.39208, -111.779523)",2.01732E+11
20173160398,Larceny,11/12/2017,Nov,2017,11/11/2017,3700 Block of E DRAGOON AVE,3700,E,DRAGOON,AVE,33.403943,-111.752146,MESA,85206,"(33.403943, -111.752146)",2.01732E+11
20173160437,Larceny,11/12/2017,Nov,2017,11/12/2017,3100 Block of S WYCLIFF,3100,S,WYCLIFF,,33.358531,-111.85716,MESA,85210,"(33.358531, -111.85716)",2.01732E+11
20173160439,Aggravated Assault,11/12/2017,Nov,2017,11/12/2017,1000 Block of E MILLETT AVE,1000,E,MILLETT,AVE,33.399379,-111.809555,MESA,85204,"(33.399379, -111.809555)",2.01732E+11
20173160474,Larceny,11/12/2017,Nov,2017,11/12/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01732E+11
20173160496,Larceny,11/12/2017,Nov,2017,11/10/2017,5900 Block of E MAIN ST,5900,E,MAIN,ST,33.41527,-111.703392,MESA,85205,"(33.41527, -111.703392)",2.01732E+11
20173160505,Burglary,11/12/2017,Nov,2017,11/12/2017,400 Block of W 3RD ST,400,W,3RD,ST,33.421017,-111.841209,MESA,85201,"(33.421017, -111.841209)",2.01732E+11
20173160516,Larceny,11/12/2017,Nov,2017,11/12/2017,9500 Block of E OSAGE AVE,9500,E,OSAGE,AVE,33.363325,-111.628651,MESA,85212,"(33.363325, -111.628651)",2.01732E+11
20173160536,Aggravated Assault,11/12/2017,Nov,2017,11/12/2017,1300 Block of S LESUEUR,1300,S,LESUEUR,,33.391477,-111.820529,MESA,85204,"(33.391477, -111.820529)",2.01732E+11
20173160536,Aggravated Assault,11/12/2017,Nov,2017,11/12/2017,1300 Block of S LESUEUR,1300,S,LESUEUR,,33.391477,-111.820529,MESA,85204,"(33.391477, -111.820529)",2.01732E+11
20173160566,Forcible Rape,11/12/2017,Nov,2017,1/1/2009,3000 Block of E CICERO ST,3000,E,CICERO,ST,33.42305,-111.766577,MESA,85213,"(33.42305, -111.766577)",2.01732E+11
20173160569,Forcible Rape,11/12/2017,Nov,2017,1/1/2014,2100 Block of E BALSAM AVE,2100,E,BALSAM,AVE,33.41198,-111.785981,MESA,85204,"(33.41198, -111.785981)",2.01732E+11
20173160570,Forcible Rape,11/12/2017,Nov,2017,1/1/2016,2100 Block of E BALSAM AVE,2100,E,BALSAM,AVE,33.41198,-111.785981,MESA,85204,"(33.41198, -111.785981)",2.01732E+11
20173160571,Forcible Rape,11/12/2017,Nov,2017,1/1/2016,2100 Block of E BALSAM AVE,2100,E,BALSAM,AVE,33.41198,-111.785981,MESA,85204,"(33.41198, -111.785981)",2.01732E+11
20173170051,Larceny,11/13/2017,Nov,2017,11/13/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01732E+11
20173170058,Larceny,11/13/2017,Nov,2017,11/13/2017,1400 Block of S DOBSON RD,1400,S,DOBSON,RD,33.389154,-111.87438,MESA,85202,"(33.389154, -111.87438)",2.01732E+11
20173170091,Aggravated Assault,11/13/2017,Nov,2017,11/13/2017,1300 Block of S 105TH PL,1300,S,105TH,PL,33.391583,-111.602924,MESA,85209,"(33.391583, -111.602924)",2.01732E+11
20173170127,Burglary,11/13/2017,Nov,2017,11/13/2017,8800 Block of E SUNLAND AVE,8800,E,SUNLAND,AVE,33.396827,-111.640538,MESA,85208,"(33.396827, -111.640538)",2.01732E+11
20173170135,Larceny,11/13/2017,Nov,2017,11/12/2017,1400 Block of S VAL VISTA DR,1400,S,VAL VISTA,DR,33.389931,-111.75354,MESA,85204,"(33.389931, -111.75354)",2.01732E+11
20173170143,Larceny,11/13/2017,Nov,2017,11/13/2017,1800 Block of N COUNTRY CLUB DR,1800,N,COUNTRY CLUB,DR,33.448864,-111.839472,MESA,85201,"(33.448864, -111.839472)",2.01732E+11
20173170158,Motor Vehicle Theft,11/13/2017,Nov,2017,11/12/2017,500 Block of W HOLMES AVE,500,W,HOLMES,AVE,33.387793,-111.854126,MESA,85210,"(33.387793, -111.854126)",2.01732E+11
20173170175,Larceny,11/13/2017,Nov,2017,11/12/2017,1800 Block of S POWER RD,1800,S,POWER,RD,33.383109,-111.686118,MESA,85209,"(33.383109, -111.686118)",2.01732E+11
20173170179,Larceny,11/13/2017,Nov,2017,11/12/2017,2700 Block of E HOLMES AVE,2700,E,HOLMES,AVE,33.388844,-111.773256,MESA,85204,"(33.388844, -111.773256)",2.01732E+11
20173170214,Burglary,11/13/2017,Nov,2017,11/13/2017,2100 Block of S ALMA SCHOOL RD,2100,S,ALMA SCHOOL,RD,33.376784,-111.859424,MESA,85210,"(33.376784, -111.859424)",2.01732E+11
20173170276,Larceny,11/13/2017,Nov,2017,10/9/2017,9900 Block of E BASELINE RD,9900,E,BASELINE,RD,33.378746,-111.620914,MESA,85209,"(33.378746, -111.620914)",2.01732E+11
20173170277,Burglary,11/13/2017,Nov,2017,11/11/2017,8800 Block of E SUNLAND AVE,8800,E,SUNLAND,AVE,33.396827,-111.640538,MESA,85208,"(33.396827, -111.640538)",2.01732E+11
20173170296,Larceny,11/13/2017,Nov,2017,11/13/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01732E+11
20173170320,Larceny,11/13/2017,Nov,2017,11/12/2017,2700 Block of E UNIVERSITY DR,2700,E,UNIVERSITY,DR,33.42246,-111.773273,MESA,85213,"(33.42246, -111.773273)",2.01732E+11
20173170324,Larceny,11/13/2017,Nov,2017,11/6/2017,1000 Block of N OLYMPIC,1000,N,OLYMPIC,,33.434185,-111.701252,MESA,85205,"(33.434185, -111.701252)",2.01732E+11
20173170346,Larceny,11/13/2017,Nov,2017,11/12/2017,1800 Block of S POWER RD,1800,S,POWER,RD,33.383109,-111.686118,MESA,85209,"(33.383109, -111.686118)",2.01732E+11
20173170348,Aggravated Assault,11/13/2017,Nov,2017,11/13/2017,300 Block of N GILBERT RD,300,N,GILBERT,RD,33.42112,-111.788757,MESA,85213,"(33.42112, -111.788757)",2.01732E+11
20173170363,Larceny,11/13/2017,Nov,2017,11/10/2017,4700 Block of E SOUTHERN AVE,4700,E,SOUTHERN,AVE,33.394119,-111.730883,MESA,85206,"(33.394119, -111.730883)",2.01732E+11
20173170366,Larceny,11/13/2017,Nov,2017,11/10/2017,5400 Block of S SARANAC,5400,S,SARANAC,,33.31764,-111.684857,MESA,85212,"(33.31764, -111.684857)",2.01732E+11
20173170403,Larceny,11/13/2017,Nov,2017,11/13/2017,700 Block of E BROWN RD,700,E,BROWN,RD,33.435319,-111.815951,MESA,85203,"(33.435319, -111.815951)",2.01732E+11
20173170431,Larceny,11/13/2017,Nov,2017,11/13/2017,500 Block of E 1ST ST,500,E,1ST,ST,33.417259,-111.818034,MESA,85203,"(33.417259, -111.818034)",2.01732E+11
20173170432,Larceny,11/13/2017,Nov,2017,11/13/2017,500 Block of N MESA DR,500,N,MESA,DR,33.424627,-111.822189,MESA,85201,"(33.424627, -111.822189)",2.01732E+11
20173170440,Larceny,11/13/2017,Nov,2017,11/13/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01732E+11
20173170446,Burglary,11/13/2017,Nov,2017,11/10/2017,10800 Block of E SHEFFIELD DR,10800,E,SHEFFIELD,DR,33.330945,-111.601477,MESA,85212,"(33.330945, -111.601477)",2.01732E+11
20173170452,Larceny,11/13/2017,Nov,2017,11/13/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01732E+11
20173170453,Larceny,11/13/2017,Nov,2017,11/13/2017,2000 Block of N VAL VISTA DR,2000,N,VAL VISTA,DR,33.452383,-111.753072,MESA,85205,"(33.452383, -111.753072)",2.01732E+11
20173170483,Larceny,11/13/2017,Nov,2017,11/13/2017,200 Block of W BASELINE RD,200,W,BASELINE,RD,33.378569,-111.836957,MESA,85210,"(33.378569, -111.836957)",2.01732E+11
20173170488,Larceny,11/13/2017,Nov,2017,11/13/2017,2000 Block of W BROADWAY RD,2000,W,BROADWAY,RD,33.407293,-111.875144,MESA,85202,"(33.407293, -111.875144)",2.01732E+11
20173170567,Aggravated Assault,11/13/2017,Nov,2017,11/13/2017,100 Block of E 7TH DR,100,E,7TH,DR,33.401158,-111.82922,MESA,85210,"(33.401158, -111.82922)",2.01732E+11
20173170592,Larceny,11/13/2017,Nov,2017,9/29/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01732E+11
20173170676,Larceny,11/13/2017,Nov,2017,11/9/2017,3300 Block of E HERMOSA VISTA DR,3300,E,HERMOSA VISTA,DR,33.458927,-111.757413,MESA,85213,"(33.458927, -111.757413)",2.01732E+11
20173170695,Larceny,11/13/2017,Nov,2017,11/13/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01732E+11
20173170749,Larceny,11/13/2017,Nov,2017,11/13/2017,9900 Block of E BASELINE RD,9900,E,BASELINE,RD,33.378746,-111.620914,MESA,85209,"(33.378746, -111.620914)",2.01732E+11
20173170783,Aggravated Assault,11/13/2017,Nov,2017,11/13/2017,400 Block of S 110TH ST,400,S,110TH,ST,33.406755,-111.594119,MESA,85208,"(33.406755, -111.594119)",2.01732E+11
20173170816,Burglary,11/13/2017,Nov,2017,10/26/2017,500 Block of S COUNTRY CLUB DR,500,S,COUNTRY CLUB,DR,33.405912,-111.839746,MESA,85210,"(33.405912, -111.839746)",2.01732E+11
20173170843,Larceny,11/13/2017,Nov,2017,11/13/2017,5900 Block of E MCKELLIPS RD,5900,E,MCKELLIPS,RD,33.450736,-111.703692,MESA,85205,"(33.450736, -111.703692)",2.01732E+11
20173177006,Larceny,11/13/2017,Nov,2017,11/4/2017,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",2.01732E+11
20173197001,Larceny,11/13/2017,Nov,2017,11/2/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85206,"(33.388732, -111.681504)",2.01732E+11
20173197002,Larceny,11/13/2017,Nov,2017,11/3/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85206,"(33.388732, -111.681504)",2.01732E+11
20173180053,Forcible Rape,11/14/2017,Nov,2017,11/14/2017,1400 Block of E EMERALD AVE,1400,E,EMERALD,AVE,33.396756,-111.80014,MESA,85204,"(33.396756, -111.80014)",2.01732E+11
20173180071,Robbery,11/14/2017,Nov,2017,11/14/2017,2300 Block of W MAIN ST,2300,W,MAIN,ST,33.41504,-111.881184,MESA,85202,"(33.41504, -111.881184)",2.01732E+11
20173180084,Larceny,11/14/2017,Nov,2017,11/13/2017,5800 Block of E HOPI CIR,5800,E,HOPI,CIR,33.388008,-111.706273,MESA,85206,"(33.388008, -111.706273)",2.01732E+11
20173180099,Larceny,11/14/2017,Nov,2017,11/14/2017,600 Block of S 35TH CIR,600,S,35TH,CIR,33.404796,-111.754257,MESA,85204,"(33.404796, -111.754257)",2.01732E+11
20173180125,Larceny,11/14/2017,Nov,2017,11/14/2017,300 Block of S HOBSON,300,S,HOBSON,,33.409524,-111.818711,MESA,85204,"(33.409524, -111.818711)",2.01732E+11
20173180141,Larceny,11/14/2017,Nov,2017,11/10/2017,1800 Block of S CRISMON RD,1800,S,CRISMON,RD,33.382453,-111.616431,MESA,85209,"(33.382453, -111.616431)",2.01732E+11
20173180181,Larceny,11/14/2017,Nov,2017,11/13/2017,400 Block of E HARMONY AVE,400,E,HARMONY,AVE,33.388989,-111.822629,MESA,85204,"(33.388989, -111.822629)",2.01732E+11
20173180254,Robbery,11/14/2017,Nov,2017,11/14/2017,2000 Block of N POWER RD,2000,N,POWER,RD,33.452117,-111.68374,MESA,85207,"(33.452117, -111.68374)",2.01732E+11
20173180291,Burglary,11/14/2017,Nov,2017,11/13/2017,8800 Block of E SUNLAND AVE,8800,E,SUNLAND,AVE,33.396827,-111.640538,MESA,85208,"(33.396827, -111.640538)",2.01732E+11
20173180304,Larceny,11/14/2017,Nov,2017,11/12/2017,6700 Block of E PRESTON ST,6700,E,PRESTON,ST,33.471412,-111.685889,MESA,85215,"(33.471412, -111.685889)",2.01732E+11
20173180308,Larceny,11/14/2017,Nov,2017,11/14/2017,400 Block of N WESTWOOD,400,N,WESTWOOD,,33.422372,-111.85216,MESA,85201,"(33.422372, -111.85216)",2.01732E+11
20173180311,Larceny,11/14/2017,Nov,2017,11/10/2017,1100 Block of S SYCAMORE,1100,S,SYCAMORE,,33.394772,-111.87,MESA,85202,"(33.394772, -111.87)",2.01732E+11
20173180312,Larceny,11/14/2017,Nov,2017,11/3/2017,3100 Block of N ALBA,3100,N,ALBA,,33.472557,-111.764826,MESA,85213,"(33.472557, -111.764826)",2.01732E+11
20173180336,Larceny,11/14/2017,Nov,2017,,1600 Block of S AARON,1600,S,AARON,,33.385475,-111.62581,MESA,85209,"(33.385475, -111.62581)",2.01732E+11
20173180378,Larceny,11/14/2017,Nov,2017,11/14/2017,4400 Block of E MAIN ST,4400,E,MAIN,ST,33.415744,-111.735877,MESA,85205,"(33.415744, -111.735877)",2.01732E+11
20173180399,Burglary,11/14/2017,Nov,2017,1/5/2017,700 Block of E BROADWAY RD,700,E,BROADWAY,RD,33.407648,-111.816183,MESA,85204,"(33.407648, -111.816183)",2.01732E+11
20173180408,Motor Vehicle Theft,11/14/2017,Nov,2017,11/14/2017,700 Block of S ALLEN,700,S,ALLEN,,33.402363,-111.804277,MESA,85204,"(33.402363, -111.804277)",2.01732E+11
20173180434,Larceny,11/14/2017,Nov,2017,11/13/2017,1700 Block of W MAIN ST,1700,W,MAIN,ST,33.414612,-111.86712,MESA,85201,"(33.414612, -111.86712)",2.01732E+11
20173180483,Larceny,11/14/2017,Nov,2017,11/14/2017,1600 Block of S SIGNAL BUTTE RD,1600,S,SIGNAL BUTTE,RD,33.384958,-111.598936,MESA,85209,"(33.384958, -111.598936)",2.01732E+11
20173180522,Burglary,11/14/2017,Nov,2017,10/13/2017,100 Block of S ROBSON,100,S,ROBSON,,33.412518,-111.836998,MESA,85210,"(33.412518, -111.836998)",2.01732E+11
20173180610,Larceny,11/14/2017,Nov,2017,11/14/2017,0 Block of S MACDONALD,0,S,MACDONALD,,33.414571,-111.834354,MESA,85201,"(33.414571, -111.834354)",2.01732E+11
20173180633,Burglary,11/14/2017,Nov,2017,11/14/2017,1300 Block of N 64TH PL,1300,N,64TH,PL,33.439446,-111.691729,MESA,85205,"(33.439446, -111.691729)",2.01732E+11
20173180649,Robbery,11/14/2017,Nov,2017,11/11/2017,100 Block of N GILBERT RD,100,N,GILBERT,RD,33.417801,-111.787846,MESA,85213,"(33.417801, -111.787846)",2.01732E+11
20173180656,Larceny,11/14/2017,Nov,2017,11/14/2017,1900 Block of S POWER RD,1900,S,POWER,RD,33.380581,-111.687498,MESA,85209,"(33.380581, -111.687498)",2.01732E+11
20173180672,Aggravated Assault,11/14/2017,Nov,2017,11/14/2017,1700 Block of S DOBSON RD,1700,S,DOBSON,RD,33.381844,-111.875636,MESA,85202,"(33.381844, -111.875636)",2.01732E+11
20173180754,Larceny,11/14/2017,Nov,2017,11/14/2017,3400 Block of E MAIN ST,3400,E,MAIN,ST,33.415248,-111.757914,MESA,85213,"(33.415248, -111.757914)",2.01732E+11
20173197000,Larceny,11/14/2017,Nov,2017,11/13/2017,1500 Block of S ELLSWORTH RD,1500,S,ELLSWORTH,RD,33.387503,-111.633568,MESA,85209,"(33.387503, -111.633568)",2.01732E+11
20173247003,Larceny,11/14/2017,Nov,2017,11/12/2017,1100 Block of E 6TH PL,1100,E,6TH,PL,33.427083,-111.807307,MESA,85203,"(33.427083, -111.807307)",2.01732E+11
20173190072,Larceny,11/15/2017,Nov,2017,11/13/2017,1700 Block of S GREENFIELD RD,1700,S,GREENFIELD,RD,33.384012,-111.737149,MESA,85206,"(33.384012, -111.737149)",2.01732E+11
20173190092,Burglary,11/15/2017,Nov,2017,11/14/2017,1700 Block of N COUNTRY CLUB DR,1700,N,COUNTRY CLUB,DR,33.446192,-111.839533,MESA,85201,"(33.446192, -111.839533)",2.01732E+11
20173190113,Burglary,11/15/2017,Nov,2017,11/9/2017,6200 Block of E IVYGLEN ST,6200,E,IVYGLEN,ST,33.446117,-111.697302,MESA,85205,"(33.446117, -111.697302)",2.01732E+11
20173190138,Larceny,11/15/2017,Nov,2017,11/14/2017,6800 Block of E MAIN ST,6800,E,MAIN,ST,33.416092,-111.683983,MESA,85208,"(33.416092, -111.683983)",2.01732E+11
20173190189,Larceny,11/15/2017,Nov,2017,11/14/2017,500 Block of S COUNTRY CLUB DR,500,S,COUNTRY CLUB,DR,33.405912,-111.839746,MESA,85210,"(33.405912, -111.839746)",2.01732E+11
20173190194,Larceny,11/15/2017,Nov,2017,11/14/2017,7200 Block of E BROADWAY RD,7200,E,BROADWAY,RD,33.407647,-111.675568,MESA,85208,"(33.407647, -111.675568)",2.01732E+11
20173190248,Aggravated Assault,11/15/2017,Nov,2017,11/15/2017,400 Block of E 2ND ST,400,E,2ND,ST,33.418559,-111.821746,MESA,85203,"(33.418559, -111.821746)",2.01732E+11
20173190249,Larceny,11/15/2017,Nov,2017,11/15/2017,9200 Block of E MAIN ST,9200,E,MAIN,ST,33.415592,-111.632175,MESA,85207,"(33.415592, -111.632175)",2.01732E+11
20173190253,Larceny,11/15/2017,Nov,2017,11/14/2017,3200 Block of S COUNTRY CLUB DR,3200,S,COUNTRY CLUB,DR,33.357467,-111.842156,MESA,85210,"(33.357467, -111.842156)",2.01732E+11
20173190255,Larceny,11/15/2017,Nov,2017,10/15/2017,1100 Block of W FARMDALE AVE,1100,W,FARMDALE,AVE,33.39615,-111.8552,MESA,85210,"(33.39615, -111.8552)",2.01732E+11
20173190292,Larceny,11/15/2017,Nov,2017,11/15/2017,300 Block of W 10TH AVE,300,W,10TH,AVE,33.397099,-111.838166,MESA,85210,"(33.397099, -111.838166)",2.01732E+11
20173190298,Larceny,11/15/2017,Nov,2017,11/15/2017,400 Block of S VAL VISTA DR,400,S,VAL VISTA,DR,33.407414,-111.753443,MESA,85206,"(33.407414, -111.753443)",2.01732E+11
20173190307,Larceny,11/15/2017,Nov,2017,11/15/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01732E+11
20173190335,Burglary,11/15/2017,Nov,2017,11/14/2017,1300 Block of W 6TH AVE,1300,W,6TH,AVE,33.403378,-111.859303,MESA,85202,"(33.403378, -111.859303)",2.01732E+11
20173190407,Forcible Rape,11/15/2017,Nov,2017,11/13/2017,0 Block of S BEVERLY,0,S,BEVERLY,,33.414397,-111.854738,MESA,85201,"(33.414397, -111.854738)",2.01732E+11
20173190448,Larceny,11/15/2017,Nov,2017,11/15/2017,2000 Block of W MAIN ST,2000,W,MAIN,ST,33.41455,-111.874824,MESA,85201,"(33.41455, -111.874824)",2.01732E+11
20173190456,Larceny,11/15/2017,Nov,2017,11/15/2017,10600 Block of E MAIN ST,10600,E,MAIN,ST,33.413748,-111.602305,MESA,85208,"(33.413748, -111.602305)",2.01732E+11
20173190458,Larceny,11/15/2017,Nov,2017,11/15/2017,3000 Block of S LINDENWOOD CIR,3000,S,LINDENWOOD,CIR,33.358884,-111.595219,MESA,85212,"(33.358884, -111.595219)",2.01732E+11
20173190464,Larceny,11/15/2017,Nov,2017,11/15/2017,1200 Block of S LONGMORE,1200,S,LONGMORE,,33.392782,-111.863489,MESA,85202,"(33.392782, -111.863489)",2.01732E+11
20173190474,Larceny,11/15/2017,Nov,2017,11/15/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01732E+11
20173190502,Larceny,11/15/2017,Nov,2017,11/11/2017,1300 Block of S CRISMON RD,1300,S,CRISMON,RD,33.39159,-111.612418,MESA,85209,"(33.39159, -111.612418)",2.01732E+11
20173190555,Forcible Rape,11/15/2017,Nov,2017,11/15/2017,9400 Block of E LOMPOC AVE,9400,E,LOMPOC,AVE,33.374286,-111.631241,MESA,85209,"(33.374286, -111.631241)",2.01732E+11
20173190557,Larceny,11/15/2017,Nov,2017,11/12/2017,100 Block of W MAIN ST,100,W,MAIN,ST,33.414851,-111.834349,MESA,85201,"(33.414851, -111.834349)",2.01732E+11
20173190560,Larceny,11/15/2017,Nov,2017,11/15/2017,700 Block of S BERMUDA CIR,700,S,BERMUDA,CIR,33.402613,-111.753285,MESA,85206,"(33.402613, -111.753285)",2.01732E+11
20173190570,Burglary,11/15/2017,Nov,2017,11/15/2017,1400 Block of N COUNTRY CLUB DR,1400,N,COUNTRY CLUB,DR,33.440949,-111.839581,MESA,85201,"(33.440949, -111.839581)",2.01732E+11
20173190596,Larceny,11/15/2017,Nov,2017,11/5/2017,100 Block of E BROWN RD,100,E,BROWN,RD,33.435117,-111.827878,MESA,85201,"(33.435117, -111.827878)",2.01732E+11
20173190597,Aggravated Assault,11/15/2017,Nov,2017,11/15/2017,4200 Block of N 16TH ST,4200,,,,,,PHOENIX,85014,,2.01732E+11
20173190664,Larceny,11/15/2017,Nov,2017,11/15/2017,1100 Block of S GILBERT RD,1100,S,GILBERT,RD,33.395288,-111.786863,MESA,85204,"(33.395288, -111.786863)",2.01732E+11
20173190674,Larceny,11/15/2017,Nov,2017,11/15/2017,400 Block of S VAL VISTA DR,400,S,VAL VISTA,DR,33.407414,-111.753443,MESA,85206,"(33.407414, -111.753443)",2.01732E+11
20173190715,Aggravated Assault,11/15/2017,Nov,2017,11/15/2017,1300 Block of W GUADALUPE RD,1300,W,GUADALUPE,RD,33.363387,-111.861335,MESA,85202,"(33.363387, -111.861335)",2.01732E+11
20173190734,Robbery,11/15/2017,Nov,2017,11/15/2017,500 Block of S DOBSON RD,500,S,DOBSON,RD,33.405652,-111.874815,MESA,85202,"(33.405652, -111.874815)",2.01732E+11
20173190843,Larceny,11/15/2017,Nov,2017,11/15/2017,1300 Block of W UNIVERSITY DR,1300,W,UNIVERSITY,DR,33.42188,-111.858807,MESA,85201,"(33.42188, -111.858807)",2.01732E+11
20173200306,Burglary,11/15/2017,Nov,2017,11/16/2017,900 Block of S VAL VISTA DR,900,S,VAL VISTA,DR,33.398633,-111.753518,MESA,85206,"(33.398633, -111.753518)",2.01732E+11
20173277003,Larceny,11/15/2017,Nov,2017,11/13/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85206,"(33.388732, -111.681504)",2.01733E+11
20173200009,Larceny,11/16/2017,Nov,2017,11/16/2017,1100 Block of S LONGMORE,1100,S,LONGMORE,,33.394525,-111.863633,MESA,85202,"(33.394525, -111.863633)",2.01732E+11
20173200080,Robbery,11/16/2017,Nov,2017,11/16/2017,0 Block of N PEW,0,N,PEW,,33.415519,-111.857923,MESA,85201,"(33.415519, -111.857923)",2.01732E+11
20173200105,Larceny,11/16/2017,Nov,2017,11/15/2017,200 Block of N 22ND PL,200,N,22ND,PL,33.420111,-111.783151,MESA,85213,"(33.420111, -111.783151)",2.01732E+11
20173200116,Larceny,11/16/2017,Nov,2017,11/15/2017,2200 Block of E SOUTHERN AVE,2200,E,SOUTHERN,AVE,33.393355,-111.783806,MESA,85204,"(33.393355, -111.783806)",2.01732E+11
20173200119,Larceny,11/16/2017,Nov,2017,11/15/2017,4900 Block of E MAIN ST,4900,E,MAIN,ST,33.415819,-111.725493,MESA,85205,"(33.415819, -111.725493)",2.01732E+11
20173200156,Larceny,11/16/2017,Nov,2017,11/13/2017,600 Block of S DOBSON RD,600,S,DOBSON,RD,33.403444,-111.876605,MESA,85202,"(33.403444, -111.876605)",2.01732E+11
20173200160,Larceny,11/16/2017,Nov,2017,11/15/2017,700 Block of S GLENVIEW,700,S,GLENVIEW,,33.402456,-111.773733,MESA,85204,"(33.402456, -111.773733)",2.01732E+11
20173200257,Burglary,11/16/2017,Nov,2017,11/15/2017,1000 Block of W MAIN ST,1000,W,MAIN,ST,33.415166,-111.852597,MESA,85210,"(33.415166, -111.852597)",2.01732E+11
20173200323,Larceny,11/16/2017,Nov,2017,11/14/2017,2700 Block of E BROWN RD,2700,E,BROWN,RD,33.437493,-111.771175,MESA,85213,"(33.437493, -111.771175)",2.01732E+11
20173200341,Larceny,11/16/2017,Nov,2017,11/16/2017,10600 Block of E MAIN ST,10600,E,MAIN,ST,33.413748,-111.602305,MESA,85208,"(33.413748, -111.602305)",2.01732E+11
20173200358,Larceny,11/16/2017,Nov,2017,10/25/2017,1800 Block of S GREENFIELD RD,1800,S,GREENFIELD,RD,33.381572,-111.738981,MESA,85206,"(33.381572, -111.738981)",2.01732E+11
20173200405,Larceny,11/16/2017,Nov,2017,11/16/2017,900 Block of N DOBSON RD,900,N,DOBSON,RD,33.432374,-111.872813,MESA,85201,"(33.432374, -111.872813)",2.01732E+11
20173200416,Aggravated Assault,11/16/2017,Nov,2017,11/14/2017,3200 Block of E PUEBLO AVE,3200,E,PUEBLO,AVE,33.400742,-111.762203,MESA,85204,"(33.400742, -111.762203)",2.01732E+11
20173200528,Burglary,11/16/2017,Nov,2017,11/15/2017,500 Block of S TEMPLE ST,500,S,TEMPLE,ST,33.405337,-111.810629,MESA,85204,"(33.405337, -111.810629)",2.01732E+11
20173200547,Larceny,11/16/2017,Nov,2017,11/14/2017,300 Block of S RECKER RD,300,S,RECKER,RD,33.410529,-111.701665,MESA,85206,"(33.410529, -111.701665)",2.01732E+11
20173200596,Larceny,11/16/2017,Nov,2017,,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01732E+11
20173200618,Burglary,11/16/2017,Nov,2017,11/16/2017,800 Block of S WESTWOOD,800,S,WESTWOOD,,33.399893,-111.853961,MESA,85210,"(33.399893, -111.853961)",2.01732E+11
20173200625,Larceny,11/16/2017,Nov,2017,11/8/2017,600 Block of W PORTOBELLO AVE,600,W,PORTOBELLO,AVE,33.360742,-111.846809,MESA,85210,"(33.360742, -111.846809)",2.01732E+11
20173200735,Larceny,11/16/2017,Nov,2017,11/16/2017,700 Block of S COUNTRY CLUB DR,700,S,COUNTRY CLUB,DR,33.402191,-111.839783,MESA,85210,"(33.402191, -111.839783)",2.01732E+11
20173200813,Burglary,11/16/2017,Nov,2017,11/16/2017,2700 Block of E MCKELLIPS RD,2700,E,MCKELLIPS,RD,33.449651,-111.772203,MESA,85213,"(33.449651, -111.772203)",2.01732E+11
20173200848,Larceny,11/16/2017,Nov,2017,11/16/2017,1500 Block of S POWER RD,1500,S,POWER,RD,33.388732,-111.681504,MESA,85209,"(33.388732, -111.681504)",2.01732E+11
20173200872,Robbery,11/16/2017,Nov,2017,11/16/2017,2600 Block of S CANTON,2600,S,CANTON,,33.368027,-111.859766,MESA,85202,"(33.368027, -111.859766)",2.01732E+11
20173247000,Larceny,11/16/2017,Nov,2017,11/12/2017,500 Block of E 4TH PL,500,E,4TH,PL,33.423074,-111.820136,MESA,85203,"(33.423074, -111.820136)",2.01732E+11
